symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
LTC-BTC,2019-07-22T06:02:16,2019-07-22T06:03:16,1563775336,1563775396,0.009368,0.009353,0.009353,0.009335,113.618278,60.391814,53.226464,39,0.009361694151382816,0.009332205848617142,0.009349330171596374,0.009345229784920797,0.009344920290666713,2.938525500923231e-06,1.4516222378714325e-06,1.4869032630517984e-06,0.07489835223625146,0.1284659030082417,0.010692899914467495,51.52304347861893,53.00716009762486,53.53902360614652,0.00935619999999999,0.009349699999999975,0.009346949999999979,0.009345340000000004,0.009353274999999994,0.009358,5.645481,0.009359,5.2,0.009361,0.021395,0.009363,0.793064,0.009364,2.0008,0.009337,3.2661,0.009336,12.300883,0.009335,24.605268,0.009333,0.021395,0.009331,6.270376
LTC-BTC,2019-07-22T06:03:16,2019-07-22T06:04:16,1563775396,1563775456,0.009353,0.009362,0.009362,0.009346,218.543358,75.995342,142.548016,55,0.009363468426889034,0.009331431573110924,0.009350536821920528,0.009345887440414098,0.009345258502732717,3.577874429613187e-06,1.8768726762197834e-06,1.7010017533934036e-06,0,0.160479298170548,0.13905230505937383,59.619733571037706,58.38212483701537,57.180966889052684,0.00935939999999999,0.009351799999999974,0.00934744999999998,0.009346260000000004,0.009353179999999994,0.009362,2.2179,0.009363,5.642592,0.009364,21.231782,0.009366,7.2002,0.009367,7.017305,0.009339,3.28,0.009338,5.2,0.009336,18.470319,0.009335,24.626658,0.009332,0.793064
LTC-BTC,2019-07-22T06:04:16,2019-07-22T06:05:16,1563775456,1563775516,0.009362,0.009346,0.00936,0.009346,88.892787,43.92802,44.964767,25,0.009363313744096848,0.009331286255903109,0.009350104743642383,0.009345891854515507,0.00934527318584692,2.7616620583061774e-06,2.0538305526370624e-06,7.07831505669115e-07,-0.06415739948673077,0.02140410958904394,0.0321096007706254,43.95722936450104,47.78273297838834,49.921666041178206,0.00935619999999999,0.009351699999999973,0.009347299999999979,0.009346660000000005,0.009353004999999994,0.009359,2.6,0.00936,5.257825,0.009362,0.021393,0.009363,8.468945,0.009364,4.753063,0.009337,3.0958,0.009336,18.450543,0.009335,24.605268,0.009334,2.021593,0.009333,1.070146
LTC-BTC,2019-07-22T06:05:16,2019-07-22T06:06:16,1563775516,1563775576,0.009346,0.009353,0.009353,0.00934,175.813865,47.086004,128.727861,40,0.00936386984754126,0.009331730152458698,0.009350380482343108,0.00934617060531882,0.009345426192067774,2.6491120573308297e-06,2.172886853575816e-06,4.7622520375501366e-07,-0.1601195559350917,0.1391862955032212,0.10703200256876369,50.74985921655949,51.94655535003869,52.6650505460879,0.00935639999999999,0.009352599999999973,0.009347799999999979,0.009347020000000004,0.009352854999999995,0.009362,7.646987,0.009363,11.071947,0.009364,21.253171,0.009366,4.753063,0.009368,8.727045,0.009337,2.1288,0.009336,21.455258,0.009335,25.675185,0.009334,2.0002,0.009331,0.793064
LTC-BTC,2019-07-22T06:06:16,2019-07-22T06:07:16,1563775576,1563775636,0.009353,0.009343,0.009349,0.009343,220.042304,120.844851,99.197453,50,0.00936386984754126,0.009331730152458698,0.009349677579262812,0.009346046267855337,0.00934537814866049,1.7330217482198346e-06,2.08491383250462e-06,-3.5189208428478523e-07,-0.10691756655618083,-0.010702054794512686,0.08569898232459627,42.01916170716894,46.20467078010096,48.688990409642024,0.00935139999999999,0.009352899999999973,0.009347799999999979,0.009347220000000005,0.009352654999999994,0.009351,3.28,0.009356,2.621406,0.009358,8.474523,0.009359,24.023,0.009361,2.40822,0.009335,3.28,0.009332,2.1288,0.00933,42.242207,0.009329,3.393064,0.009328,5.24776
LTC-BTC,2019-07-22T06:07:16,2019-07-22T06:08:16,1563775636,1563775696,0.009343,0.009336,0.009336,0.009335,125.009603,65.053296,59.956307,41,0.009363765715503847,0.009331934284496114,0.009348374952666353,0.009345652296566894,0.00934519244274642,4.3713308155689246e-07,1.7553576823150744e-06,-1.318224600758182e-06,-0.2777184362315742,-0.10699764605178251,-0.06422607578675939,36.713717544202424,42.608192701228745,46.14432779970231,0.00934799999999999,0.009352099999999973,0.00934784999999998,0.009347140000000006,0.009352419999999995,0.009357,3.28,0.009358,2.6,0.009359,26.309257,0.009363,2.81526,0.009367,4.06,0.009336,11.329627,0.009335,3.243868,0.009333,1.070146,0.009332,2.1375,0.009331,18.209202
LTC-BTC,2019-07-22T06:08:16,2019-07-22T06:09:16,1563775696,1563775756,0.009336,0.009353,0.009353,0.009336,97.669905,67.521583,30.148322,21,0.009364229087149909,0.009332570912850053,0.009348815433364795,0.009345940441799564,0.00934534704784055,7.72979475694574e-07,1.5588820409909744e-06,-7.859025652964004e-07,0.07489835223625146,-0.09613330484939464,0.09631849315068844,53.73691342062229,52.42012000740257,52.442989366781845,0.009346199999999989,0.009352799999999972,0.00934839999999998,0.009347380000000006,0.009352269999999996,0.00936,2.954288,0.009361,24.023,0.009365,5.2,0.009366,5.646731,0.009367,3.959999,0.009342,13.199071,0.009339,19.78784,0.009337,2.6,0.009336,1.069802,0.009335,3.222472
LTC-BTC,2019-07-22T06:09:16,2019-07-22T06:10:16,1563775756,1563775816,0.009353,0.009354,0.009354,0.009347,182.712093,53.005973,129.70612,42,0.009364773247934792,0.00933302675206517,0.009349309201615768,0.009346256502905465,0.009345518393427866,1.1070701893267643e-06,1.4685196706581325e-06,-3.6144948133136826e-07,0.010691756655610663,0.02138579982891644,0.09630818619583016,54.59895786552067,52.93645163479894,52.7819578211911,0.00934779999999999,0.009351999999999973,0.009348899999999981,0.009347760000000005,0.009352074999999996,0.00936,5.643128,0.009366,8.464693,0.009368,3.28,0.009371,0.021377,0.009373,2.40526,0.009349,3.142846,0.009347,1.068541,0.009346,24.023,0.009345,0.793064,0.009343,8.583513
LTC-BTC,2019-07-22T06:10:16,2019-07-22T06:11:16,1563775816,1563775876,0.009354,0.009352,0.009352,0.009348,195.04835,58.191577,136.856773,46,0.009365072452401552,0.00933342754759841,0.009349565468128552,0.009346481738085643,0.009345646742072859,1.1966618289043635e-06,1.4141481023073787e-06,-2.174862734030152e-07,0.09632880231187618,-0.17079419299744225,0.08561643835615718,52.261786555349154,51.71207259349376,52.008331814797295,0.009347599999999989,0.009351999999999973,0.00934924999999998,0.009348060000000005,0.009351874999999996,0.00936,3.033541,0.009363,2.6,0.009367,8.488202,0.009368,24.023,0.00937,3.959999,0.009344,3.0807,0.009341,24.569252,0.00934,2.6,0.009339,0.021386,0.009338,2.0003
LTC-BTC,2019-07-22T06:11:16,2019-07-22T06:12:16,1563775876,1563775936,0.009352,0.009351,0.009351,0.009347,184.063043,67.331736,116.731307,44,0.009365251198037194,0.00933394880196277,0.009349702090211546,0.009346658924827382,0.009345752747180327,1.173445457303135e-06,1.36600757330653e-06,-1.9256211600339499e-07,0.16066838046271836,-0.021383513311239874,0.06420545746389296,50.95312228528695,51.06780422422588,51.6136351803875,0.009349199999999988,0.009350299999999973,0.009349599999999982,0.009348300000000006,0.009351664999999997,0.00936,3.205249,0.009362,14.10368,0.009363,26.623,0.009364,0.793064,0.009368,3.959999,0.009343,12.605289,0.009342,3.0807,0.009341,0.547489,0.00934,0.021385,0.009339,2.6
LTC-BTC,2019-07-22T06:12:16,2019-07-22T06:13:16,1563775936,1563775996,0.009351,0.009353,0.009353,0.009349,225.134731,95.105601,130.02913,49,0.009365569200364804,0.00933443079963516,0.009350016176858066,0.009346907594441995,0.009345896257137153,1.301427554114068e-06,1.3530915694680376e-06,-5.166401535396965e-08,0,-0.09613330484939464,0.1284659030082417,53.73360920813533,52.36271668019786,52.368036407276215,0.009352599999999989,0.009350299999999973,0.009349999999999982,0.009348560000000006,0.009351469999999995,0.009361,3.28,0.009363,2.917836,0.009367,8.45801,0.009368,24.044385,0.009369,2.406031,0.009344,0.548998,0.009342,2.6,0.009341,1.069229,0.009338,0.021388,0.009337,2.0006
LTC-BTC,2019-07-22T06:13:16,2019-07-22T06:14:16,1563775996,1563776056,0.009353,0.009359,0.009359,0.009352,177.519437,49.89249,127.626947,37,0.009366364798737762,0.009335435201262204,0.009350871779062058,0.009347381806424662,0.009346155737193843,1.865499823077224e-06,1.4555732201898749e-06,4.099266028873492e-07,0.053453068206112855,0.13909693986731356,0.12838343853642728,61.57549140554292,56.15962233635509,54.5846340589646,0.009353799999999989,0.009349999999999973,0.009350899999999983,0.009348900000000005,0.009351309999999996,0.009362,3.28,0.009363,2.6,0.009367,8.450434,0.009368,27.982999,0.009369,3.126227,0.009357,0.820941,0.009352,0.547196,0.009347,0.021369,0.009346,12.529338,0.009341,0.53242
LTC-BTC,2019-07-22T06:14:16,2019-07-22T06:15:16,1563776056,1563776116,0.009359,0.009364,0.009364,0.009359,175.719851,47.681287,128.038564,52,0.00936810695570696,0.009335393044293006,0.009352122085818053,0.009348033500290362,0.009346509088932578,2.6850379275574626e-06,1.7014661616633925e-06,9.835717658940701e-07,0.12831479897349865,0.11760932321181003,0.21404109589042078,67.14433426901536,59.12161427294448,56.350938080054966,0.009355799999999989,0.009351799999999974,0.009351749999999983,0.009349320000000005,0.009351169999999995,0.00937,5.628965,0.009371,3.28,0.009372,8.445113,0.009373,27.226852,0.009374,2.793564,0.009357,0.820941,0.009354,0.545845,0.009352,0.021357,0.009349,2.6,0.009348,4.149127
LTC-BTC,2019-07-22T06:15:16,2019-07-22T06:16:16,1563776116,1563776176,0.009364,0.009362,0.009362,0.00936,167.616762,48.396661,119.220101,38,0.009369182090006999,0.009336117909992971,0.009353062839549666,0.009348581206161327,0.009346815839646784,3.136983303689278e-06,1.9885695900685698e-06,1.1484137136207083e-06,0.11763447759598539,0.20336080488065844,0.23554603854390993,62.777169204802725,57.428502501348234,55.45079037715185,0.009357799999999989,0.009352699999999974,0.009352649999999985,0.009349700000000006,0.009351014999999996,0.009367,3.28,0.00937,5.629639,0.009371,2.6,0.009372,13.623171,0.009373,0.793064,0.009357,0.820941,0.009354,0.545061,0.009349,0.021363,0.009348,2.6,0.009346,3.0807
LTC-BTC,2019-07-22T06:16:16,2019-07-22T06:17:16,1563776176,1563776236,0.009362,0.009361,0.009361,0.009357,150.790766,55.774004,95.016762,37,0.009369537929157548,0.009337862070842423,0.009353818759592555,0.009349068217684412,0.009347096714109224,3.375550384092374e-06,2.2659657488733306e-06,1.1095846352190433e-06,0.08553405324494094,0.2677806341045306,0.18193493150684562,60.419313249567885,56.54523165043208,54.99246989814255,0.009359799999999991,0.009354499999999972,0.009353699999999986,0.009350100000000005,0.009350869999999996,0.009365,2.6,0.009367,8.446115,0.009368,24.023,0.009371,3.290565,0.009372,0.793064,0.009357,0.741931,0.009352,0.546347,0.009349,0.021363,0.009346,3.0807,0.009341,21.009509
LTC-BTC,2019-07-22T06:17:16,2019-07-22T06:18:16,1563776236,1563776296,0.009361,0.009365,0.009365,0.009355,101.245414,62.53554,38.709874,30,0.009370660688231487,0.009338839311768486,0.00935488363963136,0.009349692993461495,0.009347451234621912,3.843082422766431e-06,2.581389083651951e-06,1.2616933391144797e-06,0.06410941339887591,0.12830107986742068,0.2032955274983942,66.46511144239722,59.278243186203916,56.49339865228775,0.00936219999999999,0.009357399999999972,0.009354749999999986,0.009350460000000007,0.009350739999999996,0.009367,11.682215,0.009368,32.383717,0.009369,0.793064,0.009372,2.022276,0.009374,2.360629,0.009349,0.001724,0.009344,0.021376,0.009343,5.2,0.009342,1.4966,0.009341,19.478738
LTC-BTC,2019-07-22T06:18:16,2019-07-22T06:19:16,1563776296,1563776356,0.009365,0.009345,0.009345,0.009344,242.683932,114.231078,128.452854,56,0.00937072622850204,0.009338673771497934,0.00935394234061885,0.009349508954502221,0.009347402695322467,2.5701450465376308e-06,2.579140276229087e-06,-8.995229691456069e-09,-0.20290474156345206,-0.09621552277101056,-0.18158513138219812,34.680881299134725,44.136899619996164,48.12078567249023,0.00935939999999999,0.009356599999999974,0.009354699999999987,0.009350420000000005,0.009350529999999996,0.009354,5.8361,0.009357,5.636928,0.009358,24.023,0.009359,3.981402,0.009361,6.367832,0.009335,3.222472,0.009331,0.021403,0.00933,36.035,0.009328,3.733324,0.009327,2.1477
LTC-BTC,2019-07-22T06:19:16,2019-07-22T06:20:16,1563776356,1563776416,0.009345,0.009351,0.009351,0.009344,210.942073,111.376047,99.566026,46,0.009369888805545516,0.009338411194454457,0.009353662117702768,0.009349567426874683,0.009347473929078459,2.0221725147758635e-06,2.467746723938442e-06,-4.455742091625786e-07,-0.11749626148259552,-0.010692899914448946,-0.010692899914448946,44.274348871631915,48.446500547677964,50.420987006400544,0.00935679999999999,0.009356299999999974,0.009354149999999986,0.009350440000000005,0.009350344999999996,0.00936,3.2361,0.009361,2.970679,0.009362,2.6,0.009363,8.456971,0.009364,6.0605,0.009344,3.28,0.009343,1.209751,0.009339,0.021387,0.009337,2.6,0.009336,17.720988
LTC-BTC,2019-07-22T06:20:16,2019-07-22T06:21:16,1563776416,1563776476,0.009351,0.009347,0.009351,0.009347,229.065024,65.138198,163.926826,48,0.009369923732399149,0.009337876267600824,0.009353027630302505,0.009349466743467833,0.009347464544344233,1.2507162860178611e-06,2.224340636354326e-06,-9.736243503364647e-07,-0.14955667129580305,-0.04277617367127078,-0.22416737830913946,39.61922484259478,45.872763204807164,48.91235546030032,0.00935379999999999,0.009355799999999973,0.009353899999999986,0.009350440000000005,0.009350129999999996,0.009358,8.745184,0.009362,8.456111,0.009363,24.023,0.009364,2.6,0.009365,2.0005,0.009341,11.982458,0.00934,3.28,0.009339,3.812003,0.009337,1.091079,0.009335,21.194605
LTC-BTC,2019-07-22T06:21:16,2019-07-22T06:22:16,1563776476,1563776536,0.009347,0.009348,0.009348,0.009346,170.890803,67.015745,103.875058,36,0.009367731048513158,0.009338068951486816,0.009352548808368933,0.009349409224116152,0.009347475147426525,7.118179154979448e-07,1.9218360921830498e-06,-1.210018176685105e-06,-0.1815269620928954,-0.053458783278090415,-0.053458783278090415,41.465565179628484,46.645797943296536,49.308026672881695,0.00935119999999999,0.009355499999999971,0.009352899999999987,0.009350400000000005,0.009349954999999997,0.009356,5.640128,0.009357,2.766215,0.00936,8.45966,0.009361,29.8591,0.009364,3.959999,0.00934,3.28,0.009338,1.213008,0.009336,0.021393,0.009335,4.015536,0.009334,2.6
LTC-BTC,2019-07-22T06:22:16,2019-07-22T06:23:16,1563776536,1563776596,0.009348,0.009349,0.009349,0.009348,204.087072,92.445261,111.641811,43,0.009367627826365537,0.009337772173634436,0.00935221082661951,0.009349393176111597,0.00934750534252699,3.6126428713638414e-07,1.6097217311737167e-06,-1.2484574440373325e-06,0.04280363830926197,-0.10684902233144132,-0.13885921811579638,43.53740029784798,47.46431199366804,49.71441895622349,0.00934799999999999,0.009355099999999972,0.009352699999999986,0.009350320000000006,0.009349749999999997,0.009356,3.087478,0.009361,5.8361,0.009364,0.021393,0.009365,8.481764,0.009366,2.406675,0.009342,3.28,0.009337,25.235615,0.009336,0.163633,0.009335,3.222472,0.009334,0.793064
LTC-BTC,2019-07-22T06:23:16,2019-07-22T06:24:16,1563776596,1563776656,0.009349,0.009344,0.009344,0.009343,185.827401,89.578324,96.249077,49,0.009366545846872918,0.009337054153127052,0.009351428843131938,0.009349181679009182,0.009347435929803683,-3.163633622883799e-07,1.2245047124812975e-06,-1.5408680747696774e-06,-0.0748583039247146,-0.21358393848783552,-0.021399529210360212,35.91095780433527,43.799238912890544,47.718484358542774,0.00934779999999999,0.009353599999999972,0.009351799999999985,0.009350120000000007,0.009349504999999998,0.009356,5.2,0.00936,10.462298,0.009361,24.044401,0.009363,7.161025,0.009365,3.959999,0.009335,3.222472,0.009334,1.214712,0.009333,5.221401,0.009332,24.023,0.009328,3.455667
LTC-BTC,2019-07-22T06:24:16,2019-07-22T06:25:16,1563776656,1563776716,0.009344,0.009337,0.009346,0.009337,197.084583,98.692385,98.392198,47,0.009367278276742936,0.009335421723257036,0.009350054667595564,0.009348703966106863,0.009347229277728363,-1.402067493747744e-06,6.991902712354892e-07,-2.101257764983233e-06,-0.10698619878035298,-0.26703695791498305,-0.17106810648990045,27.745778827850273,39.17880054747717,45.074802376663186,0.009344999999999989,0.009350899999999973,0.009351349999999986,0.009349820000000007,0.009349249999999996,0.00934,0.00503,0.009342,3.316248,0.009352,2.621419,0.009355,8.466415,0.009356,4.360829,0.009335,3.222472,0.009333,3.28,0.009329,2.6,0.009328,21.578279,0.009327,26.1707
LTC-BTC,2019-07-22T06:25:16,2019-07-22T06:26:16,1563776716,1563776776,0.009337,0.00933,0.009331,0.00933,201.204616,76.598946,124.60567,48,0.00936861303885836,0.00933178696114161,0.009348144699253129,0.009347970477239927,0.00934688810391196,-2.7951169700342338e-06,3.288229815446036e-10,-2.7954457930157785e-06,-0.1925545571245256,-0.33116120072641575,-0.13914160333940764,21.798195779547996,35.13537232294367,42.61141918154609,0.009341599999999988,0.009347699999999974,0.009350199999999986,0.009349380000000008,0.009348984999999997,0.009333,2.6,0.009334,2.0003,0.009335,24.092968,0.009336,3.959999,0.00934,0.793064,0.00933,1.527891,0.009327,2.1477,0.009324,0.035862,0.009322,0.001234,0.009318,3.000064
LTC-BTC,2019-07-22T06:26:16,2019-07-22T06:27:16,1563776776,1563776836,0.00933,0.009319,0.009319,0.009316,182.069095,88.815361,93.253734,50,0.009371750824160882,0.00932624917583909,0.009345369013609973,0.009346834380093262,0.009346335864230535,-4.732177192538767e-06,-9.461723801225177e-07,-3.786004812416249e-06,-0.3208899347523854,-0.4911906033102072,-0.18209083119110314,15.523330663988318,29.853611972873765,39.10689153230816,0.009335799999999988,0.009343499999999973,0.009348999999999986,0.009348740000000008,0.009348664999999999,0.009325,3.28,0.009327,5.661748,0.009328,4.6006,0.009329,24.023,0.009332,12.57502,0.009314,3.025523,0.009307,0.02146,0.009305,0.004826,0.009304,12.140606,0.009303,2.6
LTC-BTC,2019-07-22T06:27:16,2019-07-22T06:28:16,1563776836,1563776896,0.009319,0.009319,0.00932,0.009319,222.390198,98.553995,123.836203,53,0.009373858169907625,0.009322441830092346,0.009342857678980451,0.00934574283577588,0.009345794559988345,-6.195889022789919e-06,-1.9961157086559983e-06,-4.1997733141339205e-06,-0.26755136986302136,-0.27822364901016566,-0.36351972629104073,15.523330663988318,29.853611972873765,39.10689153230816,0.009329799999999989,0.009338899999999973,0.009348149999999986,0.009348140000000008,0.009348345,0.009325,3.28,0.009328,5.661085,0.009329,26.623,0.009331,2.793764,0.009334,4.06,0.009314,1.710478,0.009311,2.87587,0.009306,0.021463,0.009305,0.004826,0.009304,12.137856
LTC-BTC,2019-07-22T06:28:16,2019-07-22T06:29:16,1563776896,1563776956,0.009319,0.009317,0.009317,0.009314,213.868556,69.357549,144.511007,46,0.00937528630937074,0.009317413690629231,0.009340395042887075,0.009344615665745454,0.009345224370681644,-7.431607533411183e-06,-3.0832140736070356e-06,-4.3483934598041475e-06,-0.2142015636714061,-0.363597476205746,-0.3955527047252388,14.435373785595587,28.91314426637942,38.48035459568015,0.009324399999999988,0.009336099999999976,0.009346349999999986,0.009347480000000009,0.009348015,0.00932,3.28,0.009321,2.6,0.009323,26.0234,0.009328,3.959999,0.009331,4.753063,0.009314,1.026287,0.009311,3.269548,0.009305,0.02629,0.009304,0.019228,0.009301,0.011
LTC-BTC,2019-07-22T06:29:16,2019-07-22T06:30:16,1563776956,1563777016,0.009317,0.00932,0.00932,0.009312,173.587522,54.667246,118.920276,48,0.009375519240353451,0.00931378075964652,0.00933845265785021,0.009343650345520142,0.009344724878192899,-8.07575613821776e-06,-4.081722486529181e-06,-3.994033651688579e-06,-0.10718113612003852,-0.2888627367069568,-0.3421727972626074,24.02045833764329,32.39801193889727,39.985316705413275,0.009320999999999989,0.009332999999999975,0.009344649999999986,0.009346880000000007,0.0093477,0.009331,3.28,0.009332,2.6,0.009333,24.023,0.009335,2.967159,0.009337,8.019999,0.009316,3.064301,0.009311,0.021451,0.009309,2.5357,0.009307,24.023,0.009305,0.004826
LTC-BTC,2019-07-22T06:30:16,2019-07-22T06:31:16,1563777016,1563777076,0.00932,0.00932,0.00932,0.009318,134.464948,65.148543,69.316405,31,0.009375505970174978,0.009310594029824992,0.009336695261864475,0.00934272288098994,0.009344235276644524,-8.48839956206146e-06,-4.963057901635638e-06,-3.525341660425823e-06,0.010730765103562617,-0.2995293110825871,-0.3315153459523022,24.02045833764329,32.39801193889727,39.985316705413275,0.00931899999999999,0.009330299999999975,0.009343049999999985,0.009346200000000008,0.009347395,0.009329,3.28,0.00933,2.6,0.009332,14.151378,0.009333,24.023,0.009335,0.021457,0.00931,3.067252,0.009308,12.365154,0.009307,29.1587,0.009306,1.497973,0.009305,1.078196
LTC-BTC,2019-07-22T06:31:16,2019-07-22T06:32:16,1563777076,1563777136,0.00932,0.009319,0.009319,0.009318,179.115656,59.238429,119.877227,42,0.009375305427925208,0.00930759457207476,0.009335009998829764,0.00934179257193151,0.009343735568196117,-8.794733873482286e-06,-5.729393096004968e-06,-3.0653407774773176e-06,0,-0.3208899347523854,-0.36351972629104073,22.794775118637403,31.779986206548656,39.633417070333756,0.00931899999999999,0.009327399999999975,0.009341449999999984,0.009345460000000009,0.00934709,0.009326,5.659605,0.009327,3.28,0.009331,5.567159,0.009332,8.490827,0.009333,0.021462,0.009312,3.065039,0.009308,24.919321,0.009307,24.023,0.009306,1.497972,0.009305,0.004826
LTC-BTC,2019-07-22T06:32:16,2019-07-22T06:33:16,1563777136,1563777196,0.009319,0.009315,0.009316,0.009315,182.025955,91.888901,90.137054,45,0.009374834415823404,0.009304265584176566,0.0093331042846555,0.009340741882836158,0.00934316654704372,-9.253602819768794e-06,-6.434235040757734e-06,-2.8193677790110603e-06,-0.021466137168619354,-0.3103595890410907,-0.4701356982583492,18.310117280960156,29.337875174926722,38.229129405058934,0.009318199999999988,0.009323999999999975,0.009339549999999985,0.00934466000000001,0.009346750000000001,0.009323,2.967159,0.009324,5.66255,0.009325,2.6,0.00933,3.98147,0.009332,26.438459,0.009307,24.023,0.009305,3.074465,0.009304,0.019228,0.009303,2.0006,0.009302,0.021471
LTC-BTC,2019-07-22T06:33:16,2019-07-22T06:34:16,1563777196,1563777256,0.009315,0.009315,0.009316,0.009315,180.607269,42.45119,138.156079,45,0.009372994214116723,0.009301705785883244,0.009331380067069262,0.00933973239723474,0.009342608793636914,-9.507661363783795e-06,-7.048920305362947e-06,-2.4587410584208487e-06,-0.053648068669525706,-0.23562172003855042,-0.5232806492951775,18.310117280960156,29.337875174926722,38.229129405058934,0.009317799999999989,0.009321099999999975,0.009337349999999984,0.00934392000000001,0.00934643,0.009323,5.662257,0.009324,2.967159,0.009326,3.28,0.00933,2.6,0.009332,24.023,0.009308,13.220173,0.009307,24.023,0.009306,5.1357,0.009305,3.074277,0.009304,0.833759
LTC-BTC,2019-07-22T06:34:16,2019-07-22T06:35:16,1563777256,1563777316,0.009315,0.009318,0.009318,0.009315,256.16756,88.566092,167.601468,58,0.009369432989980494,0.00930066701001947,0.009330105774967429,0.00933888014636279,0.009342121490792618,-9.35904442403955e-06,-7.510945129098268e-06,-1.8480992949412826e-06,-0.021459227467814007,-0.12861736334404994,-0.4699850459303635,32.62578135059766,33.87338760006533,39.96620390252039,0.009317399999999988,0.009319199999999975,0.009335049999999982,0.00934330000000001,0.00934613,0.009325,3.28,0.009328,2.967159,0.009331,2.6,0.009332,0.021467,0.009336,3.959999,0.00931,13.264959,0.009309,3.066513,0.009308,19.897372,0.009307,24.023,0.009306,3.328764
LTC-BTC,2019-07-22T06:35:16,2019-07-22T06:36:16,1563777316,1563777376,0.009318,0.009319,0.009319,0.009317,219.505722,100.826816,118.678906,48,0.009365610243044019,0.009300189756955943,0.009329048082113389,0.009338100532779935,0.009341663639489795,-9.056178794052822e-06,-7.819991862089178e-06,-1.2361869319636434e-06,0,0,-0.4486700138874092,37.03918413430834,35.381602266502426,40.547724834907086,0.009317199999999987,0.009318099999999975,0.00933289999999998,0.00934282000000001,0.00934584,0.009326,5.662554,0.009327,3.28,0.00933,2.967159,0.009334,0.021462,0.009335,16.968573,0.009312,3.064268,0.009311,2.6,0.009308,19.899431,0.009307,24.816064,0.009306,0.021462
LTC-BTC,2019-07-22T06:36:16,2019-07-22T06:37:16,1563777376,1563777436,0.009319,0.009319,0.009319,0.009318,175.200743,36.473837,138.726906,39,0.00936134570346217,0.009300254296537792,0.009328091121912113,0.00933735149227876,0.009341214854549402,-8.715686590568539e-06,-7.99913080778505e-06,-7.165557827834885e-07,0.04294149221684161,0,-0.4911906033102072,37.03918413430834,35.381602266502426,40.547724834907086,0.009317199999999987,0.009318099999999975,0.009330799999999981,0.009342340000000011,0.009345550000000001,0.009331,2.967159,0.009333,3.28,0.009334,2.6,0.009338,12.575632,0.009339,4.753063,0.009312,3.063187,0.00931,0.021452,0.009309,2.6,0.009308,19.899431,0.009307,24.023
LTC-BTC,2019-07-22T06:37:16,2019-07-22T06:38:16,1563777436,1563777496,0.009319,0.009324,0.009324,0.009319,211.150401,71.556568,139.593833,51,0.009355047338268328,0.00930245266173163,0.009327701491253816,0.00933682790434626,0.009340873966340502,-7.950734732106376e-06,-7.989451592649317e-06,3.87168605429404e-08,0.09661835748792622,0.07513148009015844,-0.22471910112357896,57.21729675353715,43.10342981423611,43.52593545483176,0.009318999999999989,0.009318599999999976,0.00932874999999998,0.009342120000000011,0.009345280000000001,0.00933,3.28,0.009333,2.967159,0.009338,0.021453,0.009342,4.413616,0.009343,26.623,0.009318,2.641,0.009317,3.671986,0.009316,13.352285,0.009315,20.028841,0.009314,29.084785
LTC-BTC,2019-07-22T06:38:16,2019-07-22T06:39:16,1563777496,1563777556,0.009324,0.009327,0.009327,0.009324,206.722639,69.515195,137.207444,42,0.009353071221223388,0.009302628778776575,0.009327634682562976,0.009336442496332682,0.00934059923433376,-7.021490572545544e-06,-7.795859388628563e-06,7.743688160830187e-07,0.09658725048293977,0.07510729613733973,-0.2566570420275876,65.23852518915056,47.23089529917116,45.24328603977294,0.009321399999999988,0.009319599999999975,0.009327849999999981,0.009341820000000011,0.00934502,0.009331,2.957057,0.009337,3.28,0.009342,2.6,0.009343,0.021442,0.009347,15.116147,0.009324,24.023,0.009319,2.6,0.009318,2.641,0.009317,0.793064,0.009315,8.609723
LTC-BTC,2019-07-22T06:39:16,2019-07-22T06:40:16,1563777556,1563777616,0.009327,0.009333,0.009333,0.009327,190.1416,82.63761,107.50399,40,0.009349993220261048,0.009303906779738915,0.009328145665176027,0.009336307496476499,0.009340448754445963,-5.734800811379309e-06,-7.3836476731787125e-06,1.6488468617994033e-06,0.15023071144972772,0.1394849785407631,-0.1497806782925016,76.02607898335127,54.44169564909217,48.51095572074017,0.009324399999999988,0.009320899999999976,0.009326949999999981,0.00934160000000001,0.00934479,0.009342,5.659978,0.009343,3.28,0.009344,2.6,0.009348,15.116147,0.009349,10.220399,0.009324,24.023,0.009321,2.621428,0.009319,3.712756,0.009317,0.793064,0.009316,2.0008
